Date,AZN.L,BAB.L,BBY.L,BP.L,CNA.L,CPG.L,CPI.L,CRDA.L,DRX.L,ELM.L,ENOG.L,ESNT.L,FGP.L,FORT.L,FSJ.L,FSTA.L,FUTR.L,GFRD.L,GSK.L,IAG.L,INCH.L,INF.L,ITV.L,JMAT.L,KIE.L,MTO.L,NG.L,OXB.L,OXIG.L,PETS.L,PSN.L,SBRY.L,SGE.L,SGRO.L,SMIN.L,SMWH.L,SPI.L,SSE.L,SYNT.L,TPK.L,TSCO.L,TTG.L,UU.L,WINE.L,XPS.L,^FTSE,,,,
07/03/2019,6247.87207,524.5662842,291.7431946,538.6318359,122.4504623,1700.221558,1769.999878,4926.154296875,372.0736389,159.5689392,703.843689,383.8922119,90.74610138,291.3912659,2094.509277,1074.949097,737.6641235,78.08545685,1515.157104,553.2175903,571.763916,727.4898682,131.0673828,3106.244385,431.9789124,73.53344727,864.1698608,699,1035.428345,150.2084808,2240.420166,226.4321289,661.9816895,653.6378174,1431.919189,2107.917969,131.9286652,1207.785645,2598.125244,1346.09729,295.352478,201.6563873,860.0880127,287.4344482,136.0709686,7157.600098,,,,
08/03/2019,6260.850586,508.3795776,284.7541199,532.2564697,121.1032104,1696.22583,1760.249878,4891.3837890625,373.6687927,154.473114,730.6274414,382.4963379,89.49753571,292.3891907,2104.506836,1074.949097,761.6532593,77.87678528,1518.168701,538.0444946,566.7747192,722.8943481,131.1172485,3062.35376,424.8860474,73.58486176,870.4486084,709.9000244,1023.434814,148.2136688,2238.428467,222.9455109,658.9862671,657.2303467,1418.443359,2111.914307,131.9286652,1197.322388,2567.914551,1337.123291,288.0412598,199.6597595,856.3001099,289.9338684,136.569397,7104.299805,,,,
11/03/2019,6304.779785,510.1780701,282.9569397,533.5513306,121.2529068,1708.213257,1769.999878,4992.626953125,377.6566772,151.8752594,739.2897339,382.0974731,90.09683228,294.8839417,2114.504639,1077.442993,739.663208,77.87678528,1515.759399,536.8466187,564.2802734,711.105896,129.8215027,3094.273926,373.7835388,74.25386047,872.2425537,713.2999878,1019.437073,147.7149811,2177.687744,222.845871,667.3734131,655.2345581,1430.921021,2111.914307,132.9281616,1200.810181,2604.991699,1339.956909,286.7806702,201.6563873,850.9170532,286.4346619,138.5630951,7130.600098,,,,
12/03/2019,6272.831543,511.5769348,285.3531799,534.5476074,121.6520844,1709.711792,1820.999878,4984.4453125,381.6446533,151.3756561,735.2075195,388.0802307,90.39650726,290.8923035,2114.504639,1077.442993,735.6651001,77.09437561,1517.767212,532.0551758,567.2736816,716.1010132,131.9146271,3104.249756,374.1253357,75.69470978,878.4215698,698.5,1019.437073,151.8043213,2218.513428,225.0374756,672.1658325,658.6276855,1426.928223,2113.912354,133.3279266,1198.817017,2591.259521,1346.09729,287.789032,205.6495819,858.6925049,283.9352417,139.0615082,7151.200195,,,,
13/03/2019,6282.815918,513.1756592,284.7541199,545.7047119,122.0013657,1728.192383,1796.249878,5018.193359375,381.6446533,160.2683411,736.7010498,393.0658569,89.99694824,292.3891907,2089.510498,1082.43103,741.6623535,77.09437561,1512.145508,538.0444946,562.2845459,720.2969971,130.9677124,3135.172607,394.976593,76.4665451,870.84729,665,1029.431763,152.6022186,2227.475342,226.1332855,675.760437,663.6172485,1417.944336,2097.927734,132.3284607,1196.325684,2614.604004,1362.155762,289.1757507,216.1317139,845.3346558,283.9352417,142.5505219,7159.200195,,,,
14/03/2019,6298.789551,521.1690063,283.1565552,547.7966919,120.504425,1728.691772,1784.999878,4972.173828125,378.8530884,165.6639252,771.6491699,393.8635559,91.29547119,296.3808594,2134.499756,1097.395752,737.6641235,78.47369385,1514.554932,542.8359375,563.2822876,732.2852173,134.9047394,3128.190186,394.976593,76.20926666,870.5482788,650,1039.426025,155.0957184,2255.355713,226.2328949,673.3641357,668.0079956,1409.958618,2143.882813,133.1280365,1196.823975,2609.111328,1356.016113,287.789032,211.6393738,850.3189697,284.9349976,138.5630951,7185.399902,,,,
15/03/2019,6263.846191,540.5530396,282.9569397,542.4173584,120.4046402,1730.190186,1862.249878,4980.3544921875,376.0615845,170.6598358,806.4978027,401.2421875,92.14450073,298.3765869,2219.479736,1097.395752,741.6623535,80.77560425,1507.327393,547.6274414,569.2694092,727.6898193,135.1040497,3153.126953,429.4151917,75.33449554,873.3388672,693,1035.428345,159.8832245,2284.232422,222.9455109,684.147583,680.9810791,1417.44519,2147.878418,138.3252106,1203.301392,2640.695068,1360.739014,289.1757507,227.6121826,856.8980713,284.4351196,139.5599823,7228.299805,,,,
18/03/2019,6339.722656,547.7471313,275.0692749,551.8809814,121.3526917,1741.178711,1859.999878,4962.97021484375,377.8561401,169.2609711,796.4415283,401.0428162,92.2443924,298.3765869,2259.470459,1107.372314,751.6577759,78.78755188,1518.369019,541.8377075,573.7596436,720.4968262,135.2535553,3176.070068,413.6059265,77.39273071,882.4080811,700,1035.428345,158.5866394,2274.274902,234.0031128,679.9539795,682.9768677,1442.400146,2145.881104,138.6250458,1220.740601,2646.188232,1346.09729,296.7391357,230.1079102,866.8667603,279.4362488,139.5599823,7299.200195,,,,
19/03/2019,6357.694336,541.5521851,273.5715942,556.3638916,122.6999435,1738.181763,1892.999878,5000.80810546875,378.653717,169.8604736,771.6491699,416.1990051,92.69387054,298.3765869,2159.494141,1104.878174,761.6532593,78.89220428,1508.933594,551.4208374,581.2435303,747.0708008,136.9479675,3210.983154,413.6059265,76.67240906,880.6139526,704,1033.429443,157.888443,2295.185303,235.9954834,683.7481689,683.7752075,1439.904785,2149.877197,134.6272278,1223.231689,2720.341553,1354.126587,298.6300659,226.6138458,870.854126,281.435791,139.0615082,7324,,,,
20/03/2019,6390.640137,533.1590576,272.7728882,554.0725708,120.4545288,1743.67627,1904.999878,4998.76220703125,375.4633789,170.5598907,761.0950928,415.6007996,91.79490662,292.8881226,2119.503174,1117.348389,783.6432495,75.91020966,1530.415039,536.4473877,573.7596436,735.2823486,133.0109711,3200.009766,366.9471436,79.81126404,881.6107178,700.5999756,1029.431763,155.0957184,2202.581299,232.6084442,680.3532715,682.1784058,1434.414673,2129.896729,132.6282959,1216.75415,2725.834473,1310.201294,295.6047058,228.1112976,869.0598755,276.9368286,139.5599823,7291,,,,
21/03/2019,6514.439941,524.9658813,267.7807007,561.6435547,119.9056473,1755.663574,1868.249878,5071.37255859375,374.2669373,169.4608154,766.4717407,417.5950623,89.8970871,286.4017029,2114.504639,1102.383789,801.6349487,73.92224121,1571.973267,535.0498657,576.7532959,744.8729858,131.6654205,3216.967529,341.1394653,78.73065186,883.4046631,697.7000122,1019.437073,157.4894562,2150.803223,235.69664,692.734314,673.1281738,1441.901245,2157.869141,130.0297241,1228.214478,2720.341553,1322.481323,293.9659119,225.6155548,869.4586792,269.9384155,136.569397,7355.299805,,,,
22/03/2019,6340.722168,507.7801208,262.7884827,549.9883423,119.0573807,1738.181763,1850.249878,5007.96728515625,370.0796814,164.1651306,766.4717407,410.2162781,89.84712982,285.4037476,2104.506836,1122.336426,763.6522827,72.71891785,1560.93103,520.475708,568.2715454,740.4772949,129.6221771,3092.279541,331.2265625,76.62089539,883.3049316,700,1009.442566,157.1902466,2128.896973,235.895874,684.546814,659.9530029,1428.924438,2131.894531,127.9308472,1218.249268,2669.532715,1294.614746,293.9659119,210.1419067,860.8856201,270.9382019,139.5599823,7207.600098,,,,
25/03/2019,6365.681152,496.8890686,259.6933594,546.1031494,117.8099289,1740.679443,1829.999878,5000.80810546875,372.0736389,157.7704163,741.0820313,401.0428162,90.24667358,283.4079285,1995.532349,1132.31311,741.6623535,71.77729797,1555.711304,520.076416,568.2715454,723.4938965,126.4825134,3065.346924,311.5716858,76.26068115,877.0263672,684.7999878,1009.442566,153.8988647,2145.824463,233.9035034,680.1537476,659.5536499,1399.477783,2105.92041,125.3322525,1213.266479,2598.125244,1290.364136,293.4616089,212.1384888,834.7679443,237.9457245,136.569397,7177.600098,,,,
26/03/2019,6401.62207,494.6909485,258.9944763,548.4940796,117.9097214,1748.171509,1850.999878,5058.0771484375,372.4724731,160.3682709,754.3244629,403.8346863,91.04576111,286.9006958,1965.539429,1132.31311,739.663208,70.05084991,1567.556396,508.8962708,569.2694092,732.8845825,126.3330154,3098.264648,312.0844116,75.43732452,886.1952515,703,1013.440308,155.1954651,2150.803223,234.4015961,687.7419434,660.7514648,1381.510132,2103.921875,127.4311142,1217.750732,2580.273682,1275.25,288.2933044,211.140213,836.3629761,226.9482269,133.5788269,7196.299805,,,,
27/03/2019,6345.713867,495.9898376,259.5934753,543.7124634,116.0634766,1746.173462,1868.249878,5010.01123046875,377.4573059,159.7687531,762.0907593,401.6411133,91.54518127,287.3995972,1937.546021,1137.301147,735.6651001,70.62628174,1570.969116,514.0870972,563.78125,732.4851074,125.0372849,3104.249756,325.7573242,77.18697357,881.2120972,700,999.4481201,160.0827332,2188.640869,237.1908875,681.1520996,664.7437744,1375.520752,2115.910156,125.7320328,1215.758179,2574.781006,1279.973022,287.6630859,211.6393738,838.3565674,219.4499512,136.0709686,7194.200195,,,,
28/03/2019,6485.486816,486.197937,256.6980591,548.4940796,114.6663284,1768.650024,1848.749878,5112.27880859375,376.8591309,160.7679138,757.0127563,403.6353149,90.39650726,290.3933411,1899.554932,1127.324707,759.6541138,69.52773285,1596.064331,510.6931152,563.78125,732.6849976,125.4359665,3177.067627,309.7314758,71.6294632,852.2103271,700,999.4481201,157.6889648,2163.747314,231.7119141,697.7267456,666.7401123,1399.477783,2121.904297,126.031868,1198.817017,2554.182617,1286.585571,288.6714783,213.1368256,821.609436,220.9496002,136.0709686,7234.299805,,,,
29/03/2019,6125.072266,493.0922852,261.6902161,556.3638916,113.9677429,1802.614624,1859.999878,5152.16162109375,377.2578735,162.3666382,761.1946411,411.8117676,90.84598541,293.8860168,1975.536987,1172.218262,753.6568604,69.73690796,1602.890381,511.0923767,569.7683105,743.4745483,126.6818695,3134.174805,310.4152832,76.5694809,847.9250488,713,976.4607544,158.1876678,2160.760742,234.8000793,700.1229858,672.1300049,1432.418091,2119.906738,129.530014,1182.872559,2604.991699,1295.08728,292.5792847,217.1300049,811.840271,222.9491425,137.5662231,7279.200195,,,,
01/04/2019,6159.01709,507.180542,261.5903931,557.0610962,112.919899,1780.637451,1883.249878,5111.255859375,378.0555115,165.8637543,759.7010498,414.0054626,91.89478302,296.8798218,1969.53833,1162.241577,769.6496582,69.00450134,1588.034302,503.1065369,582.7402954,742.2754517,128.0772705,3195.023438,308.0221252,73.68779755,839.9520874,724,963.4678955,155.1954651,2161.755371,233.8038635,705.9141846,672.9284668,1463.362427,2117.908447,135.4267883,1150.983765,2636.575684,1302.644287,293.7138062,213.6359558,810.4447021,220.9496002,136.569397,7317.399902,,,,
02/04/2019,6254.861328,503.1838989,259.1941223,561.6435547,114.4168243,1805.112061,1827.749878,5164.43310546875,384.8349609,166.9628601,767.6664429,414.6036987,92.69387054,296.3808594,1969.53833,1117.348389,769.6496582,70.10318756,1607.106567,509.0959473,579.7467651,761.4568481,129.9710083,3226.943359,294.5183716,71.68096924,843.0415039,724,962.4685059,156.4920502,2152.794189,234.0031128,704.3165283,679.5160522,1470.349976,2117.908447,134.8271179,1173.904053,2642.068359,1311.618286,293.7138062,219.6257629,811.4414673,228.9477844,135.5725403,7391.100098,,,,
03/04/2019,6155.022461,511.9765625,264.5856323,558.1569824,113.8679428,1804.612305,1865.249878,5207.384765625,385.6326904,168.8613129,760.6968384,416.3984985,93.89250183,304.3641357,1987.534302,1107.372314,789.6405029,71.62033081,1593.655518,527.6628418,581.2435303,763.6546631,132.761795,3300.758789,298.4498596,71.01196289,839.6530151,727,977.4602661,158.5866394,2231.457764,239.6813812,715.6989746,685.5047607,1498.798584,2151.875,134.927063,1161.945679,2677.772217,1334.289307,298.2519531,230.6070709,812.6377563,221.4494934,139.5599823,7418.299805,,,,
04/04/2019,6108.098633,509.1789246,263.9866028,557.4597168,111.8221207,1804.113037,1862.249878,5154.20751953125,384.8349609,168.6614838,762.6881104,407.4244385,92.14450073,300.3725281,1923.755371,1139.795166,818.6272583,73.29447174,1593.856201,523.6700439,583.7380371,769.2490845,132.761795,3288.788818,310.7570801,70.0342865,837.2611084,731,981.4580078,160.5814209,2236.436768,238.78479,703.7173462,682.111084,1472.983643,2159.866943,135.4267883,1164.436768,2650.307617,1303.933105,297.7476501,236.596817,819.6157227,220.9496002,136.0709686,7401.899902,,,,
05/04/2019,6135.055664,506.5811157,262.5887756,566.4250488,110.4748611,1823.09314,1838.249878,5221.703125,379.451355,169.7605438,764.6795654,408.8203735,92.39421082,297.877655,1967.749756,1149.771484,799.6359253,72.09114838,1600.07959,523.0710449,574.7575073,773.4450684,133.95784,3342.654297,307.6802979,68.54201508,831.9790649,741,1029.431763,161.8780518,2215.526123,237.8882446,708.9095459,678.9171753,1497.940796,2165.86084,134.927063,1151.980347,2677.772217,1306.295288,298.6300659,234.6002502,822.6063232,222.9491425,136.0709686,7446.899902,,,,
08/04/2019,6175.987793,507.180542,259.9928894,575.9882202,109.9758835,1805.112061,1835.999878,5211.47509765625,379.451355,170.4599762,776.6275635,407.2249451,95.04118347,297.877655,1959.750854,1167.230103,796.6372681,73.13750458,1594.25769,521.6735229,570.7661743,771.2473145,133.0608215,3316.719482,291.2706909,66.43226624,829.786438,743,1023.434814,159.5840302,2204.572754,235.4973907,710.507019,676.3220215,1497.441895,2147.878418,135.9265137,1149.489014,2673.652344,1307.240112,300.0166626,235.598526,816.4257202,219.9498291,136.0709686,7451.899902,,,,
09/04/2019,6141.045898,509.3787231,257.1972656,571.8043823,109.3272095,1791.126587,1835.999878,5176.7060546875,373.0705872,170.3600616,772.6448975,406.8260803,96.63936615,289.3954163,1949.752075,1117.348389,795.6378174,71.41106415,1588.234741,514.2867432,569.2694092,772.446106,136.0509186,3300.758789,285.9717712,62.26409149,829.1884766,729,1005.444763,159.28479,2169.721924,233.1065521,705.3150024,668.9360352,1482.467285,2115.910156,134.927063,1142.015137,2647.561035,1308.657349,294.8482971,230.6070709,813.6346436,218.950058,137.5662231,7425.600098,,,,
10/04/2019,6110.096191,501.9848328,256.5982056,573.9962158,110.7243576,1799.118286,1827.749878,5195.11279296875,373.4693604,174.0570221,787.5799561,407.4244385,98.83683014,291.3912659,1959.750854,1097.395752,810.6309814,70.62628174,1583.617432,514.0870972,583.2392578,772.8457031,134.9545441,3323.701416,285.1170654,61.23497391,831.1817017,719,999.4481201,160.780899,2167.72998,233.1065521,702.519104,675.9227295,1491.452271,2135.891113,136.2263489,1143.011597,2657.173828,1311.492065,305.4371643,234.6002502,826.1949463,219.4499512,135.5725403,7421.899902,,,,
11/04/2019,6008.259766,511.9765625,260.991272,570.40979,109.925972,1778.639648,1878.749878,5146.521484375,369.282074,174.8563843,777.62323,408.8203735,99.08654022,297.3787537,1993.74646,1182.194458,819.62677,73.08517456,1571.571289,544.4331665,593.7165527,774.6439819,130.8704071,3346.644043,289.2195129,61.44084167,822.7105713,730,1057.415894,162.7757111,2254.359863,234.3019562,700.9216919,682.111084,1508.922363,2183.843262,137.7255554,1141.018921,2694.250488,1325.665161,313.0005493,235.598526,821.2107544,219.4499512,131.585083,7418,,,,
12/04/2019,5978.309082,513.3754272,265.3843994,568.4174805,109.0278244,1791.126587,1883.249878,5166.97705078125,362.1037598,176.7548065,776.6275635,413.407135,98.88678741,307.3578491,1981.748047,1147.277344,845.6149292,74.079216,1557.116699,541.6381226,600.701416,773.2452393,130.4715576,3352.628906,297.4243164,62.77875137,814.538147,712,1051.419312,139.6360016,2275.270752,234.1027832,704.5161743,677.5198364,1516.409546,2139.886475,135.9265137,1130.057007,2762.911377,1321.413452,311.4878845,236.596817,818.0206909,220.4497223,136.569397,7437.100098,,,,
15/04/2019,5984.299805,514.1748657,268.3796997,567.7202759,108.8282242,1751.667725,1895.999878,5152.65869140625,365.8923645,177.2544098,842.3422852,417.5950623,99.98551178,303.8652344,1973.749023,1129.818604,835.6195679,75.91020966,1555.911987,542.4367065,608.6841431,781.2374878,131.9672394,3375.571777,320.5003662,62.77875137,817.6277466,692,1061.413818,142.3289948,2302.155518,233.206192,707.3118896,673.7268066,1518.905151,2127.898682,140.9238281,1133.046387,2789.00293,1348.342285,314.2610474,239.5917511,821.8088379,227.947998,144.54422,7436.899902,,,,
16/04/2019,6005.266113,523.5669556,266.7822876,565.9268799,106.7823944,1723.697144,1941.749878,5158.79541015625,368.8833313,178.3535004,835.3725586,428.3639832,99.88564301,302.8672791,1975.748779,1117.348389,827.6231079,60.32012558,1560.730225,552.0197144,614.1722412,784.4344482,133.7620239,3391.532227,313.1502075,62.72723389,816.3320313,700,1069.409424,145.7201538,2338.002197,230.3172455,710.507019,680.5140991,1533.879761,2133.892334,134.1274872,1131.053589,2816.467285,1350.70459,314.7653198,244.583252,821.4099731,244.4442444,147.0363922,7469.899902,,,,
17/04/2019,5904.429199,527.9634399,264.9850769,569.8121948,106.4829941,1713.70752,1898.999878,5138.3408203125,366.490509,178.9530334,830.394104,428.7628174,101.8833542,301.3703918,1949.752075,1087.419434,825.6240845,57.91357422,1546.677368,561.0037842,625.647522,794.0250854,137.401474,3445.397705,301.184845,62.72723389,816.9301147,689,1083.401367,144.7227478,2338.998047,225.7348328,706.9124756,670.53302,1541.865967,2081.944092,132.728241,1123.081299,2821.959961,1338.421021,315.5217285,247.578125,814.0333252,243.9443512,146.5379181,7471.299805,,,,
18/04/2019,5805.589844,519.9700928,259.7932129,565.5285645,105.5349274,1717.204102,1876.499878,5195.61328125,349.6226807,178.0537262,827.4070435,432.1530457,102.083107,305.8610229,1979.748291,1107.372314,825.6240845,55.55934906,1530.214355,556.2123413,634.6281128,797.2219849,139.8942108,3427.442139,305.6291504,62.77875137,815.9334106,665,1093.39624,145.5206757,2334.019287,226.8306122,707.9110107,668.7364502,1542.365112,2101.924072,131.1290894,1120.091431,2821.959961,1347.869873,315.2696533,249.5747223,817.8213501,237.4458313,150.0269775,7459.899902,,,,
23/04/2019,5905.426758,514.5745239,258.5950928,580.2719727,107.2813721,1736.683472,1913.249878,5230.38818359375,350.8193359,176.4550781,839.3551636,437.3381042,101.6835861,301.8693848,1975.748779,1107.372314,829.6223145,56.76257706,1563.139526,538.0444946,629.1399536,805.2141724,139.1962433,3386.544678,298.7918091,65.04284668,816.3320313,694,1105.389526,146.2188568,2317.092041,229.5202789,720.6913452,669.53479,1540.368652,2081.944092,129.9297638,1125.074097,2821.959961,1376.216064,318.9252319,250.5730133,819.217041,234.4465179,147.5348206,7523.100098,,,,
24/04/2019,5898.438965,513.9749756,263.1878662,568.019043,105.8842087,1750.169434,1940.999878,5205.84228515625,345.6337585,175.0561829,821.4330444,440.7282715,102.2828903,298.3765869,1973.749023,1127.324707,847.6140137,56.34409714,1546.275269,533.4526978,628.1420898,798.2208252,139.246109,3348.63916,297.9371338,65.40304565,826.1986694,701,1123.379761,148.8121033,2321.074219,225.7348328,729.8771362,684.1073608,1541.367065,2103.921875,129.2301483,1131.551636,2831.572021,1372.909058,317.1604919,243.5849304,834.7679443,246.9436798,150.5253906,7471.799805,,,,
25/04/2019,5879.469238,518.7710571,257.5965881,567.1225586,103.9381943,1754.664551,1908.749878,5199.70556640625,345.833313,174.5566101,826.411499,420.1250305,103.0819778,307.3578491,1957.751099,1137.301147,846.614502,54.826931,1561.13208,531.6558228,612.6755371,780.5834351,136.4043732,3350.634766,298.4498596,65.45456696,828.3911743,700,1103.390747,146.8173065,2260.334473,215.1752777,724.4854736,683.3087158,1528.888062,2059.96582,125.2323074,1136.534302,2835.692139,1352.594238,313.1266174,240.6349182,844.3377075,257.4412842,160.4939575,7434.100098,,,,
